stop_id,stop_name,stop_lat,stop_lon
C3044,Río Negro 1251,-31.42534,-64.2097
C3026,Avenida Fuerza Aérea 3535,-31.43197,-64.23523
C4002,Avellaneda 385,-31.408092684878316,-64.19465553899322
C3006,Aviador Silvio Pettirossi 3053,-31.44373999999999,-64.24806
C1330,Avenida Recta Martinoli 7041,-31.34797,-64.26184
C1310,Avenida Recta Martinoli 8929,-31.3427,-64.28934
C0588,Manuel de Falla 6801,-31.34115729688817,-64.29128944873811
C4230,Avenida Ciudad De Valparaíso S/N,-31.43827,-64.186078
C1624,Avenida Ricardo Rojas 8391,-31.33724446828518,-64.28046941757204
C0605,Avenida Ricardo Rojas 8488,-31.33696,-64.281617
C4110,Jujuy 386,-31.410061,-64.189219
C0639,San Lorenzo 2,-31.314969,-64.308246
C0629,Eva Perón 9678,-31.313022,-64.298666
C1604,Eva Perón 8733,-31.313389705146317,-64.2887644842267
C0612,Agua de la Pilona 8697,-31.327854046811147,-64.28830549120902
C1284,A Capilla De Los Remedios 6473,-31.45945,-64.09875
C1550,Martín Zapata 4670,-31.45491,-64.10983
C0450,Avenida Torcuato Wermuth 4702,-31.45593,-64.10174
C1510,Avenida Gdor. Amadeo Sabattini S/N,-31.48992,-64.0786
C1486,Cipriano Perelló 4938,-31.46598,-64.11248
C1460,Molleyaco 8172,-31.323704,-64.280232
C0224,Linco 9712,-31.31288,-64.28235
C0196,Piedra Labrada 7779,-31.325727,-64.268742
C0172,Cipriano Perelló 4930,-31.46597,-64.11241
C1430,Rodríguez del Busto 2785,-31.37567,-64.22273
C1410,Manuel López 2554,-31.36085642025119,-64.23487186431886
c0351,Juan Abella 5999,-31.33992940098213,-64.24423813819887
C1368,Onofre Marimón 6752,-31.32042,-64.25477
C0318,Rodríguez del Busto 2806,-31.37584,-64.22277
C0309,José Ignacio De La Roza S/N,-31.443208980313393,-64.10926938056947
C0354,Pozo De La Loma 6201,-31.33743,-64.24585
C0338,Avenida La Cordillera 4830,-31.35895052609669,-64.23685128401422
C1262,Malalco 7317,-31.32313,-64.26449
C1283,A Capilla De Los Remedios 6235,-31.460169,-64.101314
C0410,Valerio Beta 7415,-31.32561,-64.26412
C0184,Tte. Gral. Donato Alvarez 7133,-31.33867,-64.25731
C0268,Avenida Donato Álvarez 8496,-31.32501999999999,-64.26839
C0254,Junín 4534,-31.42978,-64.12671
C0248,Cangallo 1820,-31.43032,-64.11927
C0232,Presidente Perón 8600,-31.30737,-64.28648
C0282,Cauque 7285,-31.31704,-64.26879
C1226,Junín 4860,-31.42978,-64.12396
C1212,Avenida Donato Álvarez 7339,-31.33672,-64.26015
C1194,Tipayante 7297,-31.32113,-64.26605
C0160,José León Sandoval 7751,-31.34061,-64.26921
C0142,Avenida Ricardo Rojas 6698,-31.34177,-64.25421
C0102,Avenida Caraffa 2780,-31.38683,-64.21577
C0376,Eugenio Pizzolatto 6727,-31.3233,-64.25421
C4094,Humberto Primo 733,-31.40704,-64.19197
C4016,Avenida Colón 165,-31.41321,-64.18497
C4628,Rozas de Oquendo 3242,-31.376622,-64.220463
C4629,Rozas de Oquendo 3392,-31.376269,-64.2227
C4630,Curapaligüe 3371,-31.37304,-64.222072
C4631,Rodríguez del Busto 3402,-31.370036,-64.221332
C4632,Rodríguez del Busto 3518,-31.369266,-64.221193
C4633,Rodríguez del Busto 3838,-31.367613,-64.220806
C4634,Avenida La Cordillera 3486,-31.365455,-64.221724
C4635,Avenida La Cordillera 3790,-31.363976,-64.225028
C4636,Avenida La Cordillera 3872,-31.363596,-64.225951
C4637,Avenida La Cordillera 4130,-31.362643,-64.228156
C4638,Avenida La Cordillera 4332,-31.36158,-64.230527
C4639,Avenida La Cordillera 4530,-31.360756,-64.23256
C4649,De Los Sirios 6257,-31.34293,-64.238643
C1248,José María Rosa S/N,-31.318126999526896,-64.25775647163393
S00000031,Arroyito 8723,-31.321765666397773,-64.2957901954651
S00000032,Monte de los Gauchos 9641,-31.322242257185067,-64.29860115051271
S00000033,Aguaribay S/N,-31.324753484178892,-64.30175542831422
S00000034,San Marcos Sierra 8100,-31.328767642221656,-64.29797887802125
S00000042,Bv. Enrique Barros S/N,-31.43887932755343,-64.18660283088686
S00000043,Chaquira S/N,-31.314818165276865,-64.2567265033722
S00000044,Dirección desconocida,-31.314607349183046,-64.25416231155397
C1364,Peña S/N,-31.316770483202856,-64.25586819648744
S00000045,Peña S/N,-31.313443269211714,-64.25811052322389
S00000046,Ravello 9200,-31.313149955453532,-64.26109313964845
S00000047,Avenida Central 8997,-31.315056478553817,-64.26177978515626
C0384,Peña S/N,-31.318374469991934,-64.2547631263733
C9092,Rodriguez Peña 74,-31.411267366914554,-64.19719219207765
C1174,Avenida Donato Álvarez 9801,-31.31183089156904,-64.27785694599152
S00000048,Peña S/N,-31.31291622039851,-64.2585074901581
S00000049,Avenida Central 8957,-31.314928156095004,-64.26117897033693
S00000051,Presidente Perón 8598,-31.306632654780604,-64.28617715835573
S00000054,Aviador Silvio Pettirossi 3716,-31.450998190120192,-64.24820780754091
S00000055,Avenida La Donosa S/N,-31.452279549208953,-64.25561070442201
S00000056,Avenida La Donosa S/N,-31.452334464206785,-64.25853967666627
S00000057,Avenida La Donosa S/N,-31.45257242882539,-64.26379680633546
S00000058,Cabo Virgenes S/N,-31.454164945712634,-64.26527738571168
S00000059,Pública F S/N,-31.45608691279456,-64.26515936851503
S00000060,Pública 18 S/N,-31.457194314013556,-64.26509499549867
S00000061,Blvd. Renault S/N,-31.45378054756362,-64.23791885375978
C2394,San Antonio 2041,-31.44748351522449,-64.22397136688234
C2392,San Antonio 2404,-31.44905781299143,-64.22847747802734
C3354,Doctor Horacio Martinez 3711,-31.450119533757917,-64.21452999114992
S00000063,San Antonio 1543,-31.446641438118025,-64.21819925308229
S00000064,Doctor Horacio Martinez 3522,-31.448009809572707,-64.2140579223633
S00000065,Dirk Henry Kloosterman 1351,-31.45700212135262,-64.21950817108156
S00000066,Dirk Henry Kloosterman 1531,-31.45594047859533,-64.22238349914552
S00000067,Miguel Ángel Palacio 1783,-31.453341233461664,-64.22332763671876
S00000069,Panamá 2999,-31.41246686168241,-64.1459619998932
S00000071,Pública 4 S/N,-31.460800141295937,-64.26249861717226
S00000072,Pública 5 S/N,-31.462612154364788,-64.26314234733583
S00000075,Santiago Cáceres 1678,-31.433039013952136,-64.19873714447023
S00000077,Bulevar Juan Domingo Perón 68,-31.41932474717835,-64.17597055435182
S00000078,25 de Mayo 550,-31.417411182030126,-64.17628169059755
S00000079,Bulevar Juan Domingo Perón 688,-31.424653225263516,-64.17193651199342
S00000080,Dirección desconocida,-31.42808636261596,-64.16969418525697
S00000053,27 de Abril 952,-31.41330062661879,-64.19719150732021
S00000052,Avenida General Paz 183,-31.4132285965315,-64.18595570476563
S00000082,Corrientes S/N,-31.424076445856073,-64.16711926460268
S00000083,Agustín Garzón S/N,-31.424937036050594,-64.16653990745546
S00000084,Bulevar Juan Domingo Perón 34,-31.41894020612016,-64.1759490966797
S00000085,Bulevar Juan Domingo Perón 339,-31.4220851563512,-64.1748332977295
S00000086,Santiago del Estero 226,-31.41544264126229,-64.17592763900758
S00000087,Lima 333,-31.413876935157692,-64.17808413505556
S00000089,Pública A Sur S/N,-31.46320699949486,-64.26229476928712
C0068,Avenida Sabattini 2193,-31.43304816833342,-64.15686249732973
S00000090,Pública 5 S/N,-31.461257723663042,-64.26284193992616
S00000091,Dirección desconocida,-31.462831789929787,-64.25976276397706
S00000088,Sarmiento 151,-31.41073628799732,-64.17951107025148
S00000074,2 de Septiembre S/N,-31.470308243329022,-64.23864841461183
S00000092,Avignon S/N,-31.47986112872132,-64.25473093986513
S00000093,Nantes S/N,-31.480638859029554,-64.2535185813904
S00000094,Nantes S/N,-31.480538859029554,-64.25341858139039
S00000095,Avignon S/N,-31.480044124669522,-64.25472021102907
S00000098,Bartolomé Jaime 747,-31.362047397738273,-64.19135570526124
S00000100,Bartolomé Jaime 523,-31.36480491077567,-64.1951107978821
S00000099,Bartolomé Jaime 613,-31.363696418579995,-64.19356584548952
S00000101,Avenida Cornelio Saavedra 4233,-31.366499687620546,-64.19558286666872
S00000102,Avenida Cornelio Saavedra 4039,-31.368579182860724,-64.19597446918489
S00000103,Avenida Cornelio Saavedra 3871,-31.370420459621336,-64.19636607170106
S00000104,Avenida Cornelio Saavedra 3674,-31.37224337968076,-64.19645190238954
S00000105,Avenida Cornelio Saavedra 3313,-31.374643351157545,-64.19626951217653
S00000106,Avenida Cornelio Saavedra 3131,-31.376447869488874,-64.19628024101259
S00000107,Avenida Cornelio Saavedra 3017,-31.377885963342194,-64.1963016986847
S00000108,Anacreonte 1576,-31.37943395059564,-64.19521808624269
S00000113,Francisco de Quevedo 846,-31.383986167666432,-64.18584108352663
S00000114,Federico Brandsen 283,-31.396450968769134,-64.19571161270143
S00000115,Avenida Santa Fe 331,-31.40691334674944,-64.2002445459366
S00000116,Avenida Cornelio Saavedra 3058,-31.37749209269227,-64.19621586799623
S00000118,Avenida Santa Fe 888,-31.401707486501053,-64.19777154922487
S00000117,Avenida Santa Fe 342,-31.406826355854797,-64.20007288455965
S00000119,Avenida Cornelio Saavedra 3335,-31.374487629677134,-64.19626951217653
S00000126,Luis José de Tejeda 4478,-31.367085981684838,-64.23650264739992
S00000127,Luis José de Tejeda 4628,-31.364484273881,-64.23815488815309
S00000129,Avenida Rafael Núñez 5147,-31.357054352695375,-64.24248933792116
S00000130,Avenida Recta Martinoli 5484,-31.354177505428176,-64.24646973609926
S00000131,Avenida Rafael Núñez 5675,-31.352610777701113,-64.24837946891786
S00000183,Juan Jufré S/N,-31.45354258601416,-64.14391279220582
S00000184,Baltimore 2000,-31.469219298894156,-64.23267245292665
S00000139,Pablo Buitrago 7184,-31.338005054267,-64.27340984344484
S00000142,Avenida Ricardo Rojas 8358,-31.33675878968293,-64.2794179916382
S00000146,Manuel de Falla 7349,-31.337198649656205,-64.29037213325502
S00000150,Avenida Recta Martinoli 8778,-31.34509745164646,-64.28556561470033
S00000158,Avenida Recta Martinoli 6827,-31.34811201675585,-64.25901174545288
S00000111,Luis de Góngora 1158,-31.38049527787368,-64.1899007400153
S00000128,Avenida Rafael Núñez 4838,-31.359752501935194,-64.23869466632686
S00000198,Camino a San Carlos 5379,-31.475002455414042,-64.16875004768373
S00000213,Lagunilla 3463,-31.43692954545239,-64.23417448997499
S00000215,Bulevar Las Heras 840,-31.40532460559302,-64.19168829917909
S00000217,Bulevar Las Heras 410,-31.40519640628663,-64.18565869331361
S00000219,Tilcara 602,-31.474695920484386,-64.21160101890565
S00000220,Capitán Garcia Cuerva S/N,-31.456686375410566,-64.186629652977
S00000222,De Los Eslovenos 5499,-31.341523829873726,-64.24012899398805
S00000232,25 de Mayo 1359,-31.41450027631322,-64.16494859924317
S00000233,Avenida Julio A. Roca 879,-31.42852579512264,-64.20420885086061
S00000234,Julio Tristany 8412,-31.32497344247689,-64.25201654434206
C5088,Avenida Colón 5511,-31.39576,-64.254624
S00000140,Pablo Buitrago 7372,-31.336300600024362,-64.2734205722809
S00000145,Avenida Ricardo Rojas 8952,-31.336098995867815,-64.28908467292787
S00000148,Avenida Recta Martinoli 8945,-31.34255011463638,-64.28956747055055
S00000152,Avenida Recta Martinoli 8317,-31.346888793017207,-64.27809298038484
S00000156,Avenida Recta Martinoli 7458,-31.347644719677294,-64.26572799682619
S00000159,Avenida Recta Martinoli 6495,-31.348451034751875,-64.25565361976625
S00000164,Avenida Rafael Núñez 4775,-31.360512866249053,-64.23848748207094
S00000191,Avenida El Chingolo S/N,-31.341642952786554,-64.17361021041872
S00000192,Avenida El Chingolo S/N,-31.342119442929622,-64.17152881622316
S00000193,Dirección desconocida,-31.34035091929355,-64.17013406753541
S00000134,Avenida Recta Martinoli S/N,-31.355707559359093,-64.24471020698549
C0542,Avenida Recta Martinoli 6901,-31.34804,-64.25926
S00000132,Avenida Recta Martinoli 5852,-31.35071417763424,-64.2504394054413
S00000165,José Echenique 1952,-31.365693527310523,-64.2383909225464
S00000194,Amalia Celia Figueredo de Pietra S/N,-31.33628227239161,-64.17384624481203
S00000200,Nicolás Avellaneda 1843,-31.393227314038167,-64.18770790100099
S00000203,Luis de Góngora 989,-31.380514778643963,-64.18771862983705
S00000206,Avenida Cornelio Saavedra 4069,-31.368203594614062,-64.19589400291444
S00000211,Rodríguez de Ruesca 720,-31.361149585340247,-64.1880512237549
S00000214,Lagunilla 3147,-31.436883775432253,-64.23058032989503
S00000216,Bulevar Las Heras 549,-31.405516904224264,-64.18826580047609
S00000218,Bulevar Las Heras 244,-31.404683607309767,-64.18328762054445
S00000221,Alexander Fleming 2340,-31.436297917200566,-64.23594474792482
S00000136,Viracocha 6788,-31.34221107537277,-64.27339911460878
S00000141,Avenida Ricardo Rojas 8238,-31.335924882839553,-64.27636027336122
S00000144,Avenida Ricardo Rojas 8782,-31.33724446828518,-64.28561925888063
S00000149,Avenida Recta Martinoli 8855,-31.343952074834952,-64.28761482238771
S00000153,Avenida Recta Martinoli 8173,-31.347058304372407,-64.27551269531251
S00000157,Avenida Recta Martinoli 7079,-31.347919600592906,-64.26169395446779
S00000161,Avenida Recta Martinoli 5743,-31.351703712876002,-64.24954891204835
S00000195,Dirección desconocida,-31.33767516230699,-64.17019844055176
S00000196,Avenida Juan B. Justo S/N,-31.325376698021792,-64.17556285858156
S00000201,Juan Lavalleja 2155,-31.390424842434758,-64.18253660202028
S00000204,Luis de Góngora 1324,-31.38047814060866,-64.19185996055604
S00000207,Avenida Cornelio Saavedra 4244,-31.36627982640355,-64.195454120636
C4000,Avellaneda 361,-31.40823,-64.1947
S00000137,Pablo Buitrago 7042,-31.339837766316716,-64.27343130111696
S00000143,Avenida Ricardo Rojas 8536,-31.33700621117091,-64.28234696388246
S00000147,Manuel de Falla 7003,-31.33952620778675,-64.29037213325502
S00000151,Avenida Recta Martinoli 8580,-31.346517699524533,-64.28215384483339
S00000155,Avenida Recta Martinoli 7810,-31.34743397709795,-64.26917195320131
S00000160,Avenida Recta Martinoli 6069,-31.349770444509403,-64.25207018852235
S00000197,Avenida Juan B. Justo S/N,-31.329959026049927,-64.17575597763063
C7200,Avenida Juan B. Justo 7052,-31.334816,-64.175606
S00000202,Luis de Góngora 747,-31.38053309765625,-64.18448925018312
S00000208,Bartolomé Jaime 639,-31.363421583781903,-64.19317960739137
S00000212,Sabino O'Donell 784,-31.362084042960152,-64.18509006500246
S00000168,Ferroviarios 2037,-31.430709194850266,-64.15850937366486
S00000205,Luis de Góngora 1532,-31.380496459628112,-64.19457435607912
S00000210,Bartolomé Jaime 761,-31.361919139349236,-64.19111967086793
S00000209,Avenida Cornelio Saavedra 3897,-31.370200607576372,-64.19626951217653
S00000171,Avenida Amadeo Sabattini S/N,-31.427669815317635,-64.17167365550996
S00000230,Rodríguez del Busto 2685,-31.376356270408557,-64.2230272293091
S00000231,Minuzzi S/N,-31.46322530236201,-64.19977784156801
S00000174,Esposos Curie S/N,-31.4257518428921,-64.16630387306215
S00000175,Ferroviarios S/N,-31.42959690322941,-64.16134715080263
S00000176,Asunción 1700,-31.42664903774083,-64.1630530357361
S00000177,Luis Braille 2368,-31.432032026552935,-64.1544806957245
S00000178,Dirección desconocida,-31.44903950735546,-64.14629459381104
S00000179,Dirección desconocida,-31.45160226158864,-64.14620876312257
S00000180,Dirección desconocida,-31.450389538413024,-64.14708852767946
S00000181,Dirección desconocida,-31.452004973736866,-64.14395570755006
S00000182,Francisco de la Retana S/N,-31.452755478120643,-64.1421961784363
S00000312,Avenida Sabattini 1643,-31.43161091952399,-64.16401326656343
C0668,Dirección desconocida,-31.47717104698581,-64.08642232418062
C4030,Avenida General Paz 311,-31.41145,-64.18515
S00000236,Julio Tristany 8216,-31.32750292596546,-64.25201654434206
S00000237,Julio Tristany 8234,-31.327374620468355,-64.252005815506
S00000167,Gregorio Y. Gavier 1899,-31.37050290400559,-64.23724293708803
S00000172,Mariano Moreno 255,-31.414957366726096,-64.19845819473268
S00000081,Bajada del Pucará S/N,-31.428022278536663,-64.16949033737184
MA-00000560,Avenida Sabattini 1677,-31.431876400262595,-64.16353583335878
MA-00000565,Avenida Gobernador Amadeo Sabattini 3331,-31.43274607327892,-64.14325833320619
MA-00000567,Bv. Enrique Barros 2228,-31.433556235093288,-64.1856372356415
MA-00000568,Avenida Cruz Roja Argentina 522,-31.44288403445959,-64.18962299823762
MA-00000571,Venezuela 113,-31.43329533629028,-64.18943524360658
C 718,Avenida Vélez Sarsfield 162,-31.417017477181435,-64.18753623962404
MA-00000583,Molino de Torres S/N,-31.35013121739247,-64.30952914059162
S00000240,Santiago Baravino 4989,-31.356431348651952,-64.21258807182313
S00000238,Azor Grimaut 3101,-31.358941663278987,-64.21312451362611
S00000242,Lino Spilimbergo S/N,-31.347149932004804,-64.2256021499634
S00000227,Bulevar Los Polacos S/N,-31.331993508184908,-64.23136353492738
S00000170,Ortiz Herrera 1951,-31.429468737091906,-64.16213035583498
S00000173,Ferroviarios 1538,-31.429056773320408,-64.16470527648927
S00000243,De Los Rusos 4160,-31.3460320687917,-64.22397136688234
S00000244,De Los Rusos 3876,-31.346041231658923,-64.22064006328584
S00000245,Lino Spilimbergo S/N,-31.351552534554568,-64.22575771808626
S00000246,Dirección desconocida,-31.348368571027468,-64.22011971473695
S00000247,De Los Rusos 4140,-31.34605497595808,-64.2237836122513
S00000248,De Los Rusos 3894,-31.346045813092207,-64.22082245349885
MA-00000681,De Los Rusos 4307,-31.3468933744092,-64.2259454727173
C3879,Lino E. Spilimbergo 4791,-31.357723,-64.226128
S00000003,Dirección desconocida,-31.3518503098041,-64.22597765922548
C4075,Roberto Cayol 3399,-31.360082,-64.219111
C6076,General Lavalleja 954,-31.404107,-64.18752
S00000251,Avenida Ejército Argentino 7046,-31.388776290654928,-64.27577018737794
MA-00000632,Acceso Feriar S/N,-31.372344143074773,-64.25434470176698
MA-00000633,Parque Chateau Carreras S/N,-31.372664753155064,-64.2568337917328
MA-00000192,Nicolás Mascardi 253,-31.38601032210156,-64.27511572837831
C5067,Avenida Mahatma Ghandi 68,-31.391304,-64.26936
C4959,Bv. Enrique Barros S/N,-31.438917659130656,-64.18731797486544
C4508,Elias Yofre 802,-31.45094213025987,-64.1846863925457
S00000253,Avenida Elpidio González 2003,-31.435808173525064,-64.20344710350038
C6543,Alejandro Centeno 702,-31.43619808064259,-64.20369185507298
C4120,Mariano Fragueíro 322,-31.40942631863518,-64.19210907071829
C4113,Bv. Enrique Barros S/N,-31.43635656040139,-64.18838884681463
MA-00000643,Doctor Oscar Cocca 163,-31.45189514332269,-64.20183241367342
C6230,Avenida Armada Argentina 33,-31.450966,-64.201226
S00000308,27 de Abril 556,-31.41478339977168,-64.19199943542482
C7362,Avenida Vélez Sarsfield 1040,-31.427080466390898,-64.19183347374201
MA-00000497,Belgrano 51,-31.415370101082953,-64.18824584291866
MA-00000138,Pública A Sur S/N,-31.463319962445958,-64.25897922366858
MA-00000578,Avenida Rogelio Nores Martínez 2709,-31.44285972068401,-64.1825309023261
MA-00000660,Juan Nepper 5957,-31.351494645321555,-64.25422908672073
S00000254,Avenida Rafael Núñez S/N,-31.378811094885947,-64.22399282455446
S00000260,Avenida Donato Álvarez 7388,-31.336245617115413,-64.2609214782715
MA-00000437,Avenida Sagrada Familia 1678,-31.383125201877817,-64.22368168830873
S00000262,Avenida Rafael Núñez 5147,-31.35666039473599,-64.24210309982301
S00000257,Avenida Rafael Núñez 5216,-31.35568923550721,-64.24274682998659
S00000259,Avenida Rafael Núñez 6354,-31.344089520788675,-64.25183415412904
S00000239,José Camaño y Bazán 5098,-31.35513951829048,-64.21582818031312
S00000241,Colectora S/N,-31.354516501559814,-64.22007679939271
MA-00000564,Avenida Amadeo Sabattini S/N,-31.432750650483978,-64.1348308324814
C6254,General Lavalleja 1225,-31.401199247205877,-64.18668866157533
C7720,Juan del Campillo 414,-31.400155287589236,-64.18353438377382
S00000263,Bernardo de Irigoyen 1257,-31.422272842913916,-64.1554355621338
S00000264,Bernardo de Irigoyen 1277,-31.422451373685966,-64.15547311306001
C7478,Avenida Vélez Sarsfield 2368,-31.440911737695007,-64.19703092426062
MA-00000608,Reconquista 3965,-31.437689324521624,-64.24019336700441
C2490,Fournier 2663,-31.43961162960149,-64.2417597770691
S00000265,Avenida Juan XXIII 1819,-31.388767131953088,-64.15117621421815
MA-00000211,25 de Mayo 933,-31.415942791871924,-64.16996374726295
C7404,Sargento Gómez 5617,-31.42049953323492,-64.25951465964317
C4114,Corro 79,-31.41401742630114,-64.19373650103807
S00000266,Avenida Marcelo T. de Alvear 426,-31.420139602782076,-64.19049739837648
C9086,Bulevar Arturo Illia 437,-31.422346086348696,-64.18015480041505
C8238,Cleto Aguirre 5994,-31.409210850101324,-64.26370527595282
C3898,Obispo Salguero 684,-31.425651136812,-64.18218255043031
C0548,Avenida Recta Martinoli 7676,-31.347472346026628,-64.26715694367886
MA-00000009,Bv. Enrique Barros S/N,-31.438899351513633,-64.18752919882536
S00000267,Colorado 6386,-31.488241975973665,-64.23467874526979
C6571,Mascachín 2030,-31.489028785525047,-64.23358440399171
S00000268,Avenida de Mayo 780,-31.476640341456218,-64.21463727951051
S00000269,Avenida de Mayo 1172,-31.475578921368278,-64.22036647796632
C6459,Icho Cruz 99,-31.481398283563173,-64.20539975166322
C731,La Tablada 377,-31.407541452954014,-64.18620217591524
p19_vuelta,Avenida Armada Argentina 435,-31.455014105377256,-64.2078573256731
C7500,Gobernación 1350,-31.475908328890743,-64.22322034835817
C6109,Avenida General Paz 241,-31.412356984937134,-64.18561577796937
S00000270,Avenida Doctor Arturo Capdevila 2776,-31.377647809193085,-64.13181066513063
S00000271,Federico Rauch 2902,-31.375797514084812,-64.1296970844269
C7301,Avenida Gobernador Amadeo Sabattini S/N,-31.427492,-64.172033
S00000225,Dirección desconocida,-31.331599445259524,-64.230934381485
C7506,Avenida de Mayo 1217,-31.475515441660388,-64.22109000384808
S00000273,M. Sánchez de Loria S/N,-31.452242939192505,-64.1080141067505
S00000274,M. Sánchez de Loria S/N,-31.45253581892342,-64.10798192024232
S00000275,Lima 313,-31.413844888268606,-64.1782718896866
C4192,Bv. Enrique Barros S/N,-31.43869625114736,-64.18751478195192
C7177,Avenida Ciudad De Valparaíso S/N,-31.435085,-64.185305
C7176,Avenida Concepción Arenal 786,-31.431139,-64.18443
MA-00000373,Bv. Enrique Barros S/N,-31.43604618011688,-64.18793857097627
MA-00000509,José Roque Funes 1391,-31.376878383970077,-64.2422640323639
C9007,José Roque Funes 1609,-31.37342,-64.240118
C9142,José Roque Funes 1286,-31.37864622062449,-64.24345493316652
S00000284,Bulevar Los Polacos S/N,-31.340662475092575,-64.23276901245119
S00000285,Bulevar Los Polacos S/N,-31.338206654339867,-64.23212528228761
C4652,Bulevar Los Alemanes 4956,-31.343264842054108,-64.23343420028688
S00000286,Bulevar Los Polacos S/N,-31.338243308852174,-64.23225402832033
S00000287,Bulevar Los Polacos S/N,-31.340809089229243,-64.23268318176271
C7174,Avenida Hipólito Yrigoyen 550,-31.42750960432553,-64.18536365032197
MA-00000820,Bulevar Chacabuco 518,-31.423477060719016,-64.18277196586132
C1044,Avenida Rafael Núñez 4305,-31.368105975776768,-64.23354484140873
C4130,Avenida Maipú 200,-31.415098428509857,-64.17909700423479
C1038,Avenida Rafael Núñez 4685,-31.362031079158303,-64.23774518072605
C6500,Colorado 6385,-31.48824655046693,-64.23454999923707
C7528,Avenida Vélez Sarsfield 2585,-31.44225702307795,-64.19724583625795
C9097,Bulevar Arturo Illia S/N,-31.423147182682225,-64.17772471904756
MA-00000365,Bajada del Pucará S/N,-31.429249023305704,-64.16998386383058
MA-00000795,Bulevar Chacabuco 528,-31.423582060683287,-64.18280750513077
C7366,Bulevar Chacabuco 661,-31.425147604789178,-64.18322324752809
C7172,Avenida Hipólito Yrigoyen 30,-31.420870620657855,-64.18861381709576
MA-00000015,Sarmiento 179,-31.410827853542337,-64.17923212051393
C4248,Avenida Ambrosio Olmos 1040,-31.43234671127713,-64.19332444667816
S00000289,Jacobo Joule 5900,-31.358181246581463,-64.25364732742311
C5223,Juan Nepper 5643,-31.355524320679635,-64.25635099411012
S00000290,Bajada del Pucará 340,-31.42837931784925,-64.16981220245363
C9638,Ferroviarios 1411,-31.428649,-64.166932
C6402,Laboulaye 199,-31.483612474126428,-64.20721292495729
C6400,Las Peñas 5869,-31.482176001094803,-64.20544266700746
C4578,Avenida La Voz Del Interior 7671,-31.331489,-64.210421
C1072,Avenida Caraffa 1875,-31.390516427796133,-64.20456960797308
C707,Urquiza 3007,-31.380327581032343,-64.18532107025385
C4116,Corro 60,-31.413819136296237,-64.19374823570251
C4612,Avenida Bernardo O'Higgins 3280,-31.4508691951873,-64.16883118450642
UTE 104,Avenida General Paz 53,-31.41458711430087,-64.18655253946781
C4070,Avenida Hipólito Yrigoyen 63,-31.42101,-64.18849
C3178,General Simón Bolivar 1075,-31.42642016231954,-64.19551849365236
S00000307,Avenida Pueyrredón 648,-31.42459829404422,-64.19749259948732
C3176,Domingo Funes 1038,-31.42442434497084,-64.20259952545167
C4162,Domingo Funes 712,-31.425605361285278,-64.19832944869997
MA-00000013,Avenida Maipú 226,-31.414543336289988,-64.17885459959507
C7043,Mariano Fragueíro 60,-31.4126,-64.193201
C4138,Mariano Moreno 276,-31.41518,-64.19861
C4004,Avenida Colón 764,-31.41058863836776,-64.19346492737532
C4010,Avenida Colón 501,-31.4116090184652,-64.19000018388033
C6442,Coronel Agustín Olmedo 34,-31.410832431817255,-64.2000836133957
MA-00000516,Avenida Colón 863,-31.410279152727906,-64.19479008099253
S00000309,Avenida Maipú 239,-31.414362215282818,-64.17899608612062
C4040,Avenida Vélez Sarsfield 270,-31.41825352173789,-64.18806832283735
C4224,Avenida Vélez Sarsfield 209,-31.417647,-64.187763
C7434,Belgrano 67,-31.41549156915699,-64.18832615017891
C5108,Avenida Colón 574,-31.411362365628037,-64.19066436588764
C5476,Avenida Vélez Sarsfield 49,-31.415742789173517,-64.18697465211153
C4641,Avenida La Cordillera 4730,-31.35949794313491,-64.23548776656389
C3626,Avenida 24 de Septiembre 1808,-31.41210976178978,-64.15974855422975
C7685,Benjamín Vicuña Mackena 699,-31.36675046619331,-64.16842114180326
MA-00000828,Avenida C. Saavedra Lamas 700,-31.365688374274935,-64.16724935173988
MA-00000248,Ismael Galíndez 1511,-31.424867800030544,-64.15826831012964
C4702,Concejal Felipe Belardinelli 3627,-31.45293395083912,-64.19518053531648
S00000310,Avenida Sabattini 2163,-31.433057322713815,-64.15703415870668
C0054,Centeno 3852,-31.43235,-64.1363
C9095,Bulevar Arturo Illia 476,-31.422565816309824,-64.17976319789888
C0076,Huelva 1453,-31.43084,-64.16693
C7040,Caseros 1049,-31.41417,-64.199021
MA-00000027,Rodriguez Peña 200,-31.40971990444669,-64.19663965702058
C9118,Avenida Octavio Pinto 2876,-31.387182663090954,-64.21744823455812
C1052,Avenida Rafael Núñez 3837,-31.37483,-64.22772
C4041,Avenida Castro Barros 560,-31.400091,-64.19731
C7042,Corro 145,-31.414884,-64.194027
C5106,Avenida Colón 1027,-31.40953677110481,-64.19708490371706
C9247,Bv. Enrique Barros S/N,-31.43801,-64.189714
C9081,Avenida Colón 878,-31.41014568808497,-64.19491231441499
C1114,Avenida Gobernador Amadeo Sabattini 3958,-31.4329,-64.13509
C0040,Avenida Amadeo Sabattini 5195,-31.4488,-64.11933
S00000313,Avenida Patria 1131,-31.40126926734694,-64.16087308979593
S00000315,Sarmiento 1756,-31.409106406344456,-64.16161537170412
S00000316,Sarmiento 1174,-31.410992671298185,-64.16868031024934
C832,Sarmiento 1385,-31.4102727,-64.16623755714285
